event,pt,utc,order_id,signal_id,market_type,market_name,runner_name,side,price,stake,matched,remaining,queue_ahead_initial,queue_ahead_remaining,status,liability,free_balance,queue_delta,matched_now,action_source,action_count,action_amount,pnl_v3,matched_fraction,exit_utc,exit_price,settlement,note
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,65|1.131162719|47972|None|LAY|1.15|2017-04-30T13:03:59.809000Z,65,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.150000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,65|1.131162719|47972|None|LAY|1.15|2017-04-30T13:03:59.809000Z,65,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.150000,4.000000,0.000000,4.000000,640.360000,640.360000,open,0.600000,969.200000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,66|1.131162719|47972|None|LAY|1.16|2017-04-30T13:03:59.809000Z,66,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.160000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,66|1.131162719|47972|None|LAY|1.16|2017-04-30T13:03:59.809000Z,66,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.160000,4.000000,0.000000,4.000000,642.040000,642.040000,open,0.640000,968.560000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,67|1.131162719|47972|None|LAY|1.17|2017-04-30T13:03:59.809000Z,67,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.170000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,67|1.131162719|47972|None|LAY|1.17|2017-04-30T13:03:59.809000Z,67,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.170000,4.000000,0.000000,4.000000,640.360000,640.360000,open,0.680000,967.880000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,68|1.131162719|47972|None|LAY|1.18|2017-04-30T13:03:59.809000Z,68,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.180000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,68|1.131162719|47972|None|LAY|1.18|2017-04-30T13:03:59.809000Z,68,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.180000,4.000000,0.000000,4.000000,642.040000,642.040000,open,0.720000,967.160000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,69|1.131162719|47972|None|LAY|1.19|2017-04-30T13:03:59.809000Z,69,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.190000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,69|1.131162719|47972|None|LAY|1.19|2017-04-30T13:03:59.809000Z,69,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.190000,4.000000,0.000000,4.000000,640.360000,640.360000,open,0.760000,966.400000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,70|1.131162719|47972|None|LAY|1.2|2017-04-30T13:03:59.809000Z,70,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.200000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,70|1.131162719|47972|None|LAY|1.2|2017-04-30T13:03:59.809000Z,70,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.200000,4.000000,0.000000,4.000000,642.040000,642.040000,open,0.800000,965.600000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,71|1.131162719|47972|None|LAY|1.21|2017-04-30T13:03:59.809000Z,71,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.210000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,71|1.131162719|47972|None|LAY|1.21|2017-04-30T13:03:59.809000Z,71,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.210000,4.000000,0.000000,4.000000,640.360000,640.360000,open,0.840000,964.760000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,72|1.131162719|47972|None|LAY|1.22|2017-04-30T13:03:59.809000Z,72,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.220000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,72|1.131162719|47972|None|LAY|1.22|2017-04-30T13:03:59.809000Z,72,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.220000,4.000000,0.000000,4.000000,0.000000,0.000000,open,0.880000,963.880000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,73|1.131162719|47972|None|LAY|1.23|2017-04-30T13:03:59.809000Z,73,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.230000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,73|1.131162719|47972|None|LAY|1.23|2017-04-30T13:03:59.809000Z,73,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.230000,4.000000,0.000000,4.000000,0.000000,0.000000,open,0.920000,962.960000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,74|1.131162719|47972|None|LAY|1.24|2017-04-30T13:03:59.809000Z,74,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.240000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,74|1.131162719|47972|None|LAY|1.24|2017-04-30T13:03:59.809000Z,74,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.240000,4.000000,0.000000,4.000000,0.000000,0.000000,open,0.960000,962.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,75|1.131162719|47972|None|LAY|1.25|2017-04-30T13:03:59.809000Z,75,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.250000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,75|1.131162719|47972|None|LAY|1.25|2017-04-30T13:03:59.809000Z,75,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.250000,4.000000,0.000000,4.000000,0.000000,0.000000,open,1.000000,961.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,76|1.131162757|1222344|None|LAY|1.01|2017-04-30T13:03:59.809000Z,76,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.010000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,76|1.131162757|1222344|None|LAY|1.01|2017-04-30T13:03:59.809000Z,76,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.010000,4.000000,0.000000,4.000000,4279.210000,4279.210000,open,0.040000,960.960000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,77|1.131162757|1222344|None|LAY|1.02|2017-04-30T13:03:59.809000Z,77,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.020000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,77|1.131162757|1222344|None|LAY|1.02|2017-04-30T13:03:59.809000Z,77,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.020000,4.000000,0.000000,4.000000,1808.340000,1808.340000,open,0.080000,960.880000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,78|1.131162757|1222344|None|LAY|1.03|2017-04-30T13:03:59.809000Z,78,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.030000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
