event,pt,utc,order_id,signal_id,market_type,market_name,runner_name,side,price,stake,matched,remaining,queue_ahead_initial,queue_ahead_remaining,status,liability,free_balance,queue_delta,matched_now,action_source,action_count,action_amount,pnl_v3,matched_fraction,exit_utc,exit_price,settlement,note
REQUEST_CANCEL,1493561820250,2017-04-30T14:17:00.250000Z,27|1.131162719|47972|None|LAY|1.51|2017-04-30T14:16:25.131Z,,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.510000,4.000000,0.000000,4.000000,3463.700000,3463.700000,requested_cancel,2.040000,995.400000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_CANCEL,1493561821500,2017-04-30T14:17:01.500000Z,27|1.131162807|285470|-2.0|LAY|1.22|2017-04-30T14:16:26.434Z,,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.220000,4.000000,0.000000,4.000000,3701.210000,3028.260000,requested_cancel,0.880000,995.400000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493561822750,2017-04-30T14:17:02.750000Z,27|1.131162757|1222344|None|LAY|1.2|2017-04-30T14:16:22.591Z,,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.200000,4.000000,0.000000,0.000000,11195.600000,1722.800000,cancelled,0.800000,996.200000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493561823000,2017-04-30T14:17:03Z,27|1.131162723|1221386|None|LAY|1.22|2017-04-30T14:16:22.982Z,,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.220000,4.000000,0.000000,0.000000,12017.630000,11092.330000,cancelled,0.880000,997.080000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493561825250,2017-04-30T14:17:05.250000Z,27|1.131162719|47972|None|LAY|1.51|2017-04-30T14:16:25.131Z,,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.510000,4.000000,0.000000,0.000000,3463.700000,3463.700000,cancelled,2.040000,999.120000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493561826500,2017-04-30T14:17:06.500000Z,27|1.131162807|285470|-2.0|LAY|1.22|2017-04-30T14:16:26.434Z,,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.220000,4.000000,0.000000,0.000000,3701.210000,3028.260000,cancelled,0.880000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_PLACE,1493561857500,2017-04-30T14:17:37.500000Z,28|1.131162723|1221386|None|LAY|1.24|2017-04-30T14:17:37.440Z,28,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.240000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493561858250,2017-04-30T14:17:38.250000Z,28|1.131162719|47972|None|LAY|1.73|2017-04-30T14:17:38.126Z,28,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.730000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493561862500,2017-04-30T14:17:42.500000Z,28|1.131162723|1221386|None|LAY|1.24|2017-04-30T14:17:37.440Z,28,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.240000,4.000000,0.000000,4.000000,89.360000,89.360000,open,0.960000,999.040000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493561862500,2017-04-30T14:17:42.500000Z,28|1.131162757|1222344|None|LAY|1.23|2017-04-30T14:17:42.443Z,28,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.230000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493561862500,2017-04-30T14:17:42.500000Z,28|1.131162731|285469|-1.0|LAY|1.31|2017-04-30T14:17:42.443Z,28,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,LAY,1.310000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493561863250,2017-04-30T14:17:43.250000Z,28|1.131162719|47972|None|LAY|1.73|2017-04-30T14:17:38.126Z,28,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.730000,4.000000,0.000000,4.000000,2448.840000,2448.840000,open,2.920000,996.120000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493561867500,2017-04-30T14:17:47.500000Z,28|1.131162757|1222344|None|LAY|1.23|2017-04-30T14:17:42.443Z,28,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.230000,4.000000,0.000000,4.000000,0.000000,0.000000,open,0.920000,995.200000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493561867500,2017-04-30T14:17:47.500000Z,28|1.131162731|285469|-1.0|LAY|1.31|2017-04-30T14:17:42.443Z,28,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,LAY,1.310000,4.000000,0.000000,4.000000,0.000000,0.000000,open,1.240000,993.960000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
FILL,1493561867750,2017-04-30T14:17:47.750000Z,28|1.131162757|1222344|None|LAY|1.23|2017-04-30T14:17:42.443Z,,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.230000,4.000000,4.000000,0.000000,0.000000,0.000000,filled,0.920000,994.880000,588.820000,4.000000,VISIBLE_REMOVE,1,588.820000,0.000000,0.000000,,,,action_log_consumption
EXIT,1493561867750,2017-04-30T14:17:47.750000Z,28|1.131162757|1222344|None|LAY|1.23|2017-04-30T14:17:42.443Z,28,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.230000,4.000000,4.000000,0.000000,0.000000,0.000000,exited,0.920000,994.880000,0.000000,0.000000,,0,0.000000,-0.125984,1.000000,2017-04-30T14:17:51.016000Z,1.270000,fallback_after_fill,fallback_exit_after_fill
SETTLE,1493561867750,2017-04-30T14:17:47.750000Z,28|1.131162757|1222344|None|LAY|1.23|2017-04-30T14:17:42.443Z,28,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.230000,4.000000,4.000000,0.000000,0.000000,0.000000,settled,0.000000,994.754016,0.000000,0.000000,,0,0.000000,-0.125984,1.000000,2017-04-30T14:17:51.016000Z,1.270000,fallback_after_fill,settlement=fallback_after_fill
FILL,1493561892500,2017-04-30T14:18:12.500000Z,28|1.131162723|1221386|None|LAY|1.24|2017-04-30T14:17:37.440Z,,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.240000,4.000000,4.000000,0.000000,89.360000,0.000000,filled,0.960000,995.840000,154.410000,4.000000,VISIBLE_REMOVE,1,154.410000,0.000000,0.000000,,,,action_log_consumption
EXIT,1493561892500,2017-04-30T14:18:12.500000Z,28|1.131162723|1221386|None|LAY|1.24|2017-04-30T14:17:37.440Z,28,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.240000,4.000000,4.000000,0.000000,89.360000,0.000000,exited,0.960000,995.840000,0.000000,0.000000,,0,0.000000,-0.032000,1.000000,2017-04-30T14:18:24.627000Z,1.250000,fallback_after_fill,fallback_exit_after_fill
SETTLE,1493561892500,2017-04-30T14:18:12.500000Z,28|1.131162723|1221386|None|LAY|1.24|2017-04-30T14:17:37.440Z,28,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.240000,4.000000,4.000000,0.000000,89.360000,0.000000,settled,0.000000,995.808000,0.000000,0.000000,,0,0.000000,-0.032000,1.000000,2017-04-30T14:18:24.627000Z,1.250000,fallback_after_fill,settlement=fallback_after_fill
REQUEST_CANCEL,1493561893250,2017-04-30T14:18:13.250000Z,28|1.131162719|47972|None|LAY|1.73|2017-04-30T14:17:38.126Z,,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.730000,4.000000,0.000000,4.000000,2448.840000,29.000000,requested_cancel,2.920000,995.840000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_CANCEL,1493561897500,2017-04-30T14:18:17.500000Z,28|1.131162731|285469|-1.0|LAY|1.31|2017-04-30T14:17:42.443Z,,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,LAY,1.310000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_cancel,1.240000,995.840000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493561898250,2017-04-30T14:18:18.250000Z,28|1.131162719|47972|None|LAY|1.73|2017-04-30T14:17:38.126Z,,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.730000,4.000000,0.000000,0.000000,2448.840000,29.000000,cancelled,2.920000,998.760000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493561902500,2017-04-30T14:18:22.500000Z,28|1.131162731|285469|-1.0|LAY|1.31|2017-04-30T14:17:42.443Z,,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,LAY,1.310000,4.000000,0.000000,0.000000,0.000000,0.000000,cancelled,1.240000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_PLACE,1493562141750,2017-04-30T14:22:21.750000Z,29|1.131162723|1221386|None|LAY|1.27|2017-04-30T14:22:21.657Z,29,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.270000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493562142000,2017-04-30T14:22:22Z,29|1.131162807|285470|-2.0|LAY|1.27|2017-04-30T14:22:21.883Z,29,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.270000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493562142000,2017-04-30T14:22:22Z,29|1.131162731|285469|-1.0|LAY|1.39|2017-04-30T14:22:21.883Z,29,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,LAY,1.390000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493562142250,2017-04-30T14:22:22.250000Z,29|1.131162723|1221386|None|LAY|1.28|2017-04-30T14:22:22.059Z,29,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.280000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493562142750,2017-04-30T14:22:22.750000Z,29|1.131162807|285470|-2.0|LAY|1.28|2017-04-30T14:22:22.644Z,29,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.280000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493562146750,2017-04-30T14:22:26.750000Z,29|1.131162723|1221386|None|LAY|1.27|2017-04-30T14:22:21.657Z,29,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.270000,4.000000,0.000000,4.000000,6930.940000,6930.940000,open,1.080000,998.920000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493562147000,2017-04-30T14:22:27Z,29|1.131162807|285470|-2.0|LAY|1.27|2017-04-30T14:22:21.883Z,29,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.270000,4.000000,0.000000,4.000000,0.000000,0.000000,open,1.080000,997.840000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493562147000,2017-04-30T14:22:27Z,29|1.131162731|285469|-1.0|LAY|1.39|2017-04-30T14:22:21.883Z,29,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,LAY,1.390000,4.000000,0.000000,4.000000,2156.790000,2156.790000,open,1.560000,996.280000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493562147250,2017-04-30T14:22:27.250000Z,29|1.131162723|1221386|None|LAY|1.28|2017-04-30T14:22:22.059Z,29,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.280000,4.000000,0.000000,4.000000,9703.500000,9703.500000,open,1.120000,995.160000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493562147750,2017-04-30T14:22:27.750000Z,29|1.131162807|285470|-2.0|LAY|1.28|2017-04-30T14:22:22.644Z,29,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.280000,4.000000,0.000000,4.000000,3003.860000,3003.860000,open,1.120000,994.040000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
FILL,1493562148750,2017-04-30T14:22:28.750000Z,29|1.131162807|285470|-2.0|LAY|1.27|2017-04-30T14:22:21.883Z,,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.270000,4.000000,4.000000,0.000000,0.000000,0.000000,filled,1.080000,995.120000,311.230000,4.000000,VISIBLE_REMOVE,1,311.230000,0.000000,0.000000,,,,action_log_consumption
EXIT,1493562148750,2017-04-30T14:22:28.750000Z,29|1.131162807|285470|-2.0|LAY|1.27|2017-04-30T14:22:21.883Z,29,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.270000,4.000000,4.000000,0.000000,0.000000,0.000000,exited,1.080000,995.120000,0.000000,0.000000,,0,0.000000,-0.151515,1.000000,2017-04-30T14:22:30.095000Z,1.320000,fallback_after_fill,fallback_exit_after_fill
SETTLE,1493562148750,2017-04-30T14:22:28.750000Z,29|1.131162807|285470|-2.0|LAY|1.27|2017-04-30T14:22:21.883Z,29,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.270000,4.000000,4.000000,0.000000,0.000000,0.000000,settled,0.000000,994.968485,0.000000,0.000000,,0,0.000000,-0.151515,1.000000,2017-04-30T14:22:30.095000Z,1.320000,fallback_after_fill,settlement=fallback_after_fill
FILL,1493562162000,2017-04-30T14:22:42Z,29|1.131162731|285469|-1.0|LAY|1.39|2017-04-30T14:22:21.883Z,,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,LAY,1.390000,4.000000,4.000000,0.000000,2156.790000,0.000000,filled,1.560000,996.680000,2156.790000,4.000000,VISIBLE_REMOVE,1,2156.790000,0.000000,0.000000,,,,action_log_consumption
PARTIAL_FILL,1493562162500,2017-04-30T14:22:42.500000Z,29|1.131162807|285470|-2.0|LAY|1.28|2017-04-30T14:22:22.644Z,,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.280000,4.000000,0.010000,3.990000,3003.860000,0.000000,partially_filled,1.120000,996.680000,3003.870000,0.010000,VISIBLE_REMOVE,1,3003.870000,0.000000,0.000000,,,,action_log_consumption
EXIT,1493562163750,2017-04-30T14:22:43.750000Z,29|1.131162731|285469|-1.0|LAY|1.39|2017-04-30T14:22:21.883Z,29,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,LAY,1.390000,4.000000,4.000000,0.000000,2156.790000,0.000000,exited,1.560000,996.680000,0.000000,0.000000,,0,0.000000,0.217687,1.000000,2017-04-30T14:22:43.508000Z,1.47,proxy_proportional,exit_matched_part
SETTLE,1493562163750,2017-04-30T14:22:43.750000Z,29|1.131162731|285469|-1.0|LAY|1.39|2017-04-30T14:22:21.883Z,29,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,LAY,1.390000,4.000000,4.000000,0.000000,2156.790000,0.000000,settled,0.000000,996.897687,0.000000,0.000000,,0,0.000000,0.217687,1.000000,2017-04-30T14:22:43.508000Z,1.47,proxy_proportional,settlement=proxy_proportional
EXIT,1493562164500,2017-04-30T14:22:44.500000Z,29|1.131162807|285470|-2.0|LAY|1.28|2017-04-30T14:22:22.644Z,29,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.280000,4.000000,0.010000,3.990000,3003.860000,0.000000,exited,1.120000,996.680000,0.000000,0.000000,,0,0.000000,0.000519,0.002500,2017-04-30T14:22:44.343000Z,1.35,proxy_proportional,exit_matched_part
SETTLE,1493562164500,2017-04-30T14:22:44.500000Z,29|1.131162807|285470|-2.0|LAY|1.28|2017-04-30T14:22:22.644Z,29,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.280000,4.000000,0.010000,3.990000,3003.860000,0.000000,settled,0.000000,996.680519,0.000000,0.000000,,0,0.000000,0.000519,0.002500,2017-04-30T14:22:44.343000Z,1.35,proxy_proportional,settlement=proxy_proportional
REQUEST_CANCEL,1493562176750,2017-04-30T14:22:56.750000Z,29|1.131162723|1221386|None|LAY|1.27|2017-04-30T14:22:21.657Z,,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.270000,4.000000,0.000000,4.000000,6930.940000,6434.640000,requested_cancel,1.080000,997.800000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_CANCEL,1493562177250,2017-04-30T14:22:57.250000Z,29|1.131162723|1221386|None|LAY|1.28|2017-04-30T14:22:22.059Z,,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.280000,4.000000,0.000000,4.000000,9703.500000,6399.330000,requested_cancel,1.120000,997.800000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493562181750,2017-04-30T14:23:01.750000Z,29|1.131162723|1221386|None|LAY|1.27|2017-04-30T14:22:21.657Z,,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.270000,4.000000,0.000000,0.000000,6930.940000,6434.640000,cancelled,1.080000,998.880000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493562182250,2017-04-30T14:23:02.250000Z,29|1.131162723|1221386|None|LAY|1.28|2017-04-30T14:22:22.059Z,,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.280000,4.000000,0.000000,0.000000,9703.500000,6399.330000,cancelled,1.120000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_PLACE,1493562227750,2017-04-30T14:23:47.750000Z,30|1.131162723|1221386|None|LAY|1.3|2017-04-30T14:23:47.649Z,30,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.300000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493562228250,2017-04-30T14:23:48.250000Z,30|1.131162719|47972|None|LAY|1.55|2017-04-30T14:23:48.040Z,30,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.550000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493562230500,2017-04-30T14:23:50.500000Z,30|1.131162807|285470|-2.0|LAY|1.3|2017-04-30T14:23:50.445Z,30,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.300000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493562230750,2017-04-30T14:23:50.750000Z,30|1.131162731|285469|-1.0|LAY|1.41|2017-04-30T14:23:50.661Z,30,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,LAY,1.410000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493562232750,2017-04-30T14:23:52.750000Z,30|1.131162723|1221386|None|LAY|1.3|2017-04-30T14:23:47.649Z,30,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.300000,4.000000,0.000000,4.000000,9583.630000,9583.630000,open,1.200000,998.800000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493562233250,2017-04-30T14:23:53.250000Z,30|1.131162719|47972|None|LAY|1.55|2017-04-30T14:23:48.040Z,30,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.550000,4.000000,0.000000,4.000000,3247.150000,3247.150000,open,2.200000,996.600000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493562235500,2017-04-30T14:23:55.500000Z,30|1.131162807|285470|-2.0|LAY|1.3|2017-04-30T14:23:50.445Z,30,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.300000,4.000000,0.000000,4.000000,2803.660000,2803.660000,open,1.200000,995.400000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493562235750,2017-04-30T14:23:55.750000Z,30|1.131162731|285469|-1.0|LAY|1.41|2017-04-30T14:23:50.661Z,30,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,LAY,1.410000,4.000000,0.000000,4.000000,2256.050000,2256.050000,open,1.640000,993.760000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
REQUEST_CANCEL,1493562262750,2017-04-30T14:24:22.750000Z,30|1.131162723|1221386|None|LAY|1.3|2017-04-30T14:23:47.649Z,,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.300000,4.000000,0.000000,4.000000,9583.630000,9270.710000,requested_cancel,1.200000,993.760000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_CANCEL,1493562263250,2017-04-30T14:24:23.250000Z,30|1.131162719|47972|None|LAY|1.55|2017-04-30T14:23:48.040Z,,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.550000,4.000000,0.000000,4.000000,3247.150000,35.360000,requested_cancel,2.200000,993.760000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
PARTIAL_FILL,1493562265250,2017-04-30T14:24:25.250000Z,30|1.131162807|285470|-2.0|LAY|1.3|2017-04-30T14:23:50.445Z,,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.300000,4.000000,0.010000,3.990000,2803.660000,0.000000,partially_filled,1.200000,993.760000,2803.670000,0.010000,VISIBLE_REMOVE,1,2803.670000,0.000000,0.000000,,,,action_log_consumption
REQUEST_CANCEL,1493562265500,2017-04-30T14:24:25.500000Z,30|1.131162807|285470|-2.0|LAY|1.3|2017-04-30T14:23:50.445Z,,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.300000,4.000000,0.010000,3.990000,2803.660000,0.000000,requested_cancel,1.200000,993.760000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_CANCEL,1493562265750,2017-04-30T14:24:25.750000Z,30|1.131162731|285469|-1.0|LAY|1.41|2017-04-30T14:23:50.661Z,,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,LAY,1.410000,4.000000,0.000000,4.000000,2256.050000,1847.230000,requested_cancel,1.640000,993.760000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493562267750,2017-04-30T14:24:27.750000Z,30|1.131162723|1221386|None|LAY|1.3|2017-04-30T14:23:47.649Z,,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.300000,4.000000,0.000000,0.000000,9583.630000,6467.040000,cancelled,1.200000,994.960000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493562268250,2017-04-30T14:24:28.250000Z,30|1.131162719|47972|None|LAY|1.55|2017-04-30T14:23:48.040Z,,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.550000,4.000000,0.000000,0.000000,3247.150000,35.360000,cancelled,2.200000,997.160000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL_REMAINING,1493562270500,2017-04-30T14:24:30.500000Z,30|1.131162807|285470|-2.0|LAY|1.3|2017-04-30T14:23:50.445Z,,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.300000,4.000000,0.010000,0.000000,2803.660000,0.000000,cancelled,1.200000,998.360000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
